,inventory_id,store_id,city,district
642,3128,1.0,Talavera,Central Luzon
643,1922,1.0,Shahr-e Kord,Chaharmahal va Bakht
644,3435,2.0,Leshan,Sichuan
645,3476,1.0,Miyakonojo,Miyazaki
646,1781,2.0,Changzhou,Jiangsu
647,4384,2.0,Fuzhou,Fujian
648,739,2.0,Salzburg,Salzburg
649,1201,2.0,Faaa,Tahiti
650,126,2.0,Adana,Adana
651,2312,2.0,Liepaja,Liepaja
652,331,2.0,Tambaram,Tamil Nadu
653,2846,2.0,La Romana,La Romana
654,848,2.0,Cayenne,Cayenne
655,3226,1.0,Ilorin,Kwara & Kogi
656,1382,1.0,Nuuk,Kitaa
657,1414,2.0,Carmen,Campeche
658,2247,1.0,Fontana,California
659,2968,1.0,Lilongwe,Lilongwe
660,3997,1.0,Skikda,Skikda
661,87,1.0,Vinh,Nghe An
662,1012,1.0,Amersfoort,Utrecht
663,3075,2.0,La Romana,La Romana
664,797,1.0,Patras,West Greece
665,3528,1.0,Yinchuan,Ningxia
666,3677,2.0,Ezhou,Hubei
667,227,1.0,Witten,Nordrhein-Westfalen
668,1027,2.0,Citrus Heights,California
669,697,1.0,Sungai Petani,Kedah
670,1769,1.0,Bijapur,Karnataka
671,1150,1.0,Sincelejo,Sucre
672,1273,1.0,Paarl,Western Cape
673,2329,1.0,Sogamoso,Boyac
674,4558,2.0,Hino,Tokyo-to
675,3741,1.0,Salinas,California
676,907,2.0,Cape Coral,Florida
677,4147,1.0,Coatzacoalcos,Veracruz
678,3346,2.0,Kuwana,Mie
679,3160,1.0,Saint-Denis,Saint-Denis
680,2038,2.0,Changzhou,Jiangsu
681,3242,1.0,Gingoog,Northern Mindanao
682,1385,1.0,Batman,Batman
683,2441,1.0,Cianjur,West Java
684,1731,2.0,Oyo,Oyo & Osun
685,4135,2.0,Le Mans,Pays de la Loire
686,742,2.0,Plock,Mazowieckie
687,2646,2.0,Bradford,England
688,4034,1.0,Naala-Porto,Nampula
689,800,2.0,Kaduna,Kaduna
690,635,2.0,Tabora,Tabora
691,592,1.0,Okara,Punjab
692,4276,1.0,Benguela,Benguela
693,2076,1.0,Kimberley,Northern Cape
694,3949,2.0,Lubumbashi,Shaba
695,1412,2.0,Klerksdorp,North West
696,130,1.0,Maring,Paran
697,500,1.0,Gandhinagar,Gujarat
698,372,2.0,Lancaster,California
699,2556,2.0,ostka,Sumy
700,1123,1.0,Salinas,California
701,2628,1.0,Aurora,Illinois
702,2809,2.0,Beira,Sofala
703,2278,1.0,Jaipur,Rajasthan
704,819,2.0,London,England
705,3133,2.0,Smolensk,Smolensk
706,2459,1.0,Akron,Ohio
707,194,1.0,Sivas,Sivas
708,4581,2.0,Stara Zagora,Haskovo
709,4191,2.0,Ezhou,Hubei
710,3664,2.0,Eskisehir,Eskisehir
711,2010,1.0,Abu Dhabi,Abu Dhabi
712,2030,2.0,Konotop,Sumy
713,85,2.0,Arak,Markazi
714,1383,2.0,Hoshiarpur,Punjab
715,1736,1.0,Salala,Zufar
716,267,1.0,Uijongbu,Kyonggi
717,3687,1.0,Gaziantep,Gaziantep
718,1116,1.0,Lipetsk,Lipetsk
719,4540,2.0,Halisahar,West Bengali
720,3407,1.0,Brescia,Lombardia
721,3770,2.0,Dadu,Sind
722,4088,1.0,Uijongbu,Kyonggi
723,933,1.0,Abu Dhabi,Abu Dhabi
724,1629,1.0,Yinchuan,Ningxia
725,242,2.0,Alvorada,Rio Grande do Sul
726,1688,2.0,Cuautla,Morelos
727,3473,2.0,Changzhou,Jiangsu
728,4124,1.0,Nantou,Nantou
729,2530,1.0,Nabereznyje Telny,Tatarstan
730,2951,2.0,Nyeri,Central
731,3084,2.0,Baicheng,Jilin
732,3421,2.0,Uruapan,Michoacn de Ocampo
733,3689,1.0,Warren,Michigan
734,769,1.0,Loja,Loja
735,2284,2.0,Monywa,Sagaing
736,1183,2.0,Atlixco,Puebla
737,600,1.0,La Plata,Buenos Aires
738,3189,2.0,Baiyin,Gansu
739,273,2.0,Denizli,Denizli
740,2528,1.0,Tarlac,Central Luzon
741,3722,1.0,El Monte,California
742,581,1.0,Nagaon,Assam
743,4272,1.0,guas Lindas de Gois,Gois
744,1993,1.0,Roanoke,Virginia
745,2803,1.0,Kragujevac,Central Serbia
746,1146,2.0,Mwene-Ditu,East Kasai
747,730,1.0,Salinas,California
748,2711,1.0,Nagareyama,Chiba
749,1720,1.0,Po,So Paulo
750,1021,2.0,Pune,Maharashtra
751,734,2.0,Fuzhou,Fujian
752,3090,2.0,Fengshan,Kaohsiung
753,3152,1.0,Witten,Nordrhein-Westfalen
754,1067,2.0,Junan,Shandong
755,1191,2.0,Bucuresti,Bukarest
756,2367,1.0,Kirovo-Tepetsk,Kirov
757,3250,2.0,Araatuba,So Paulo
758,2342,1.0,Kuching,Sarawak
759,3683,1.0,Sterling Heights,Michigan
760,2022,1.0,Omdurman,Khartum
761,1069,1.0,Brockton,Massachusetts
762,515,2.0,Bchar,Bchar
763,2154,1.0,Namibe,Namibe
764,687,1.0,Xiangtan,Hunan
765,2895,1.0,Tokat,Tokat
766,1523,2.0,Cuernavaca,Morelos
767,2491,1.0,Tandil,Buenos Aires
768,353,1.0,Gatineau,Qubec
769,3319,2.0,Southport,England
770,245,2.0,Bucuresti,Bukarest
771,1188,2.0,Cuernavaca,Morelos
772,1197,1.0,Ktahya,Ktahya
773,4339,2.0,Cuman,Sucre
774,451,2.0,Arecibo,Arecibo
775,1816,1.0,NDjamna,Chari-Baguirmi
776,533,1.0,Funafuti,Funafuti
777,1919,1.0,Parbhani,Maharashtra
778,88,2.0,Ezhou,Hubei
779,2255,1.0,Patras,West Greece
780,3046,1.0,Nagareyama,Chiba
781,2936,1.0,Bamenda,Nord-Ouest
782,39,2.0,Taguig,National Capital Reg
783,2637,2.0,Bergamo,Lombardia
784,3919,2.0,Davao,Southern Mindanao
785,763,1.0,Sokoto,Sokoto & Kebbi & Zam
786,708,1.0,Novi Sad,Vojvodina
787,2858,2.0,Garden Grove,California
788,1554,1.0,Benin City,Edo & Delta
789,2841,1.0,Tuguegarao,Cagayan Valley
790,379,1.0,Benguela,Benguela
791,1995,1.0,Omdurman,Khartum
792,609,2.0,Alvorada,Rio Grande do Sul
793,2697,2.0,Citt del Vaticano,
794,1446,2.0,Lapu-Lapu,Central Visayas
795,1102,1.0,Qalyub,al-Qalyubiya
796,1713,2.0,Tsuyama,Okayama
797,441,1.0,Nam Dinh,Nam Ha
798,1642,1.0,Brest,Bretagne
799,785,1.0,Teboksary,Tuvassia
800,1602,1.0,Jhansi,Uttar Pradesh
801,3909,2.0,Ipoh,Perak
802,3132,2.0,Zaria,Kaduna
803,2386,2.0,Junan,Shandong
804,2195,1.0,Buenaventura,Valle
805,1928,1.0,Toulon,Provence-Alpes-Cte
806,2114,2.0,Jaroslavl,Jaroslavl
807,2533,1.0,Maikop,Adygea
808,4419,2.0,Koriyama,Fukushima
809,1099,1.0,Ambattur,Tamil Nadu
810,4554,1.0,Nukualofa,Tongatapu
811,1572,1.0,Qalyub,al-Qalyubiya
812,3757,2.0,Citrus Heights,California
813,630,2.0,Emmen,Drenthe
814,186,1.0,Rajkot,Gujarat
815,4106,1.0,Birgunj,Central
816,623,1.0,Suihua,Heilongjiang
817,2584,1.0,Sal,Rabat-Sal-Zammour-Z
818,3380,2.0,Hsichuh,Taipei
819,2634,1.0,Gaziantep,Gaziantep
820,3249,1.0,Batna,Batna
821,3518,1.0,Bratislava,Bratislava
822,712,1.0,Cabuyao,Southern Tagalog
823,2263,1.0,Nuuk,Kitaa
824,62,1.0,Zhezqazghan,Qaraghandy
825,2468,2.0,Sambhal,Uttar Pradesh
826,1684,1.0,Cabuyao,Southern Tagalog
827,3464,1.0,Athenai,Attika
828,3912,1.0,Chapra,Bihar
829,1381,1.0,Linz,North Austria
830,2898,1.0,al-Qatif,al-Sharqiya
831,3628,2.0,Atlixco,Puebla
832,299,2.0,South Hill,
833,3140,1.0,Najafabad,Esfahan
834,977,1.0,Batman,Batman
835,2859,1.0,Joliet,Illinois
836,1886,1.0,Onomichi,Hiroshima
837,4049,1.0,Kamakura,Kanagawa
838,4318,2.0,Lubumbashi,Shaba
839,2328,1.0,Shimoga,Karnataka
840,2214,2.0,Ezhou,Hubei
841,536,2.0,Tsuyama,Okayama
842,2001,2.0,Taguig,National Capital Reg
843,938,2.0,Jedda,Mekka
844,4387,1.0,Tychy,Slaskie
845,1363,1.0,Vancouver,British Colombia
846,2424,2.0,Sirjan,Kerman
847,2390,2.0,Chungho,Taipei
848,2780,2.0,Ezeiza,Buenos Aires
849,1622,1.0,Santiago de Compostela,Galicia
850,3693,1.0,Lima,Lima
851,921,2.0,Jurez,Chihuahua
852,2527,1.0,Charlotte Amalie,St Thomas
853,3969,1.0,Nagareyama,Chiba
854,2569,1.0,Usak,Usak
855,1258,2.0,Ranchi,Jharkhand
856,3032,1.0,Kamakura,Kanagawa
857,578,1.0,Warren,Michigan
858,3711,1.0,Siliguri (Shiliguri),West Bengali
859,1186,2.0,Ciparay,West Java
860,3999,1.0,Bhavnagar,Gujarat
861,2777,2.0,So Bernardo do Campo,So Paulo
862,3183,2.0,Yuncheng,Shanxi
863,2867,2.0,Hamilton,Hamilton
864,3389,2.0,Kimchon,Kyongsangbuk
865,3604,1.0,Munger (Monghyr),Bihar
866,3399,2.0,Patiala,Punjab
867,2903,1.0,Izumisano,Osaka
868,4573,2.0,Sanaa,Sanaa
869,3904,1.0,Tarlac,Central Luzon
870,4568,2.0,Mwene-Ditu,East Kasai
871,363,1.0,A Corua (La Corua),Galicia
872,1428,1.0,Kingstown,St George
873,1471,2.0,Xinxiang,Henan
874,886,2.0,Masqat,Masqat
875,4265,2.0,Cuautla,Morelos
876,4021,1.0,Coatzacoalcos,Veracruz
877,1819,1.0,Florencia,Caquet
878,602,1.0,Qinhuangdao,Hebei
879,3841,1.0,Stockport,England
880,2271,1.0,Okara,Punjab
881,4079,1.0,Elista,Kalmykia
882,646,1.0,Saint Louis,Missouri
883,4356,1.0,Korolev,Moskova
884,2727,2.0,Southend-on-Sea,England
885,387,1.0,Jastrzebie-Zdrj,Slaskie
886,1299,2.0,Duisburg,Nordrhein-Westfalen
887,1464,2.0,Imus,Southern Tagalog
888,2611,1.0,Izumisano,Osaka
889,471,1.0,Karnal,Haryana
890,3260,1.0,Siliguri (Shiliguri),West Bengali
891,1118,2.0,Dallas,Texas
892,2744,1.0,Firozabad,Uttar Pradesh
893,2817,1.0,Nuuk,Kitaa
894,1334,1.0,Newcastle,KwaZulu-Natal
895,3497,2.0,Huaian,Jiangsu
896,1096,1.0,Ondo,Ondo & Ekiti
897,3543,1.0,Tsaotun,Nantou
898,760,2.0,Halisahar,West Bengali
899,1514,2.0,Garland,Texas
900,2423,2.0,Changzhou,Jiangsu
901,2466,1.0,Lipetsk,Lipetsk
902,4372,1.0,Omdurman,Khartum
903,1862,1.0,Santiago de Compostela,Galicia
904,3320,2.0,Pontianak,Kalimantan Barat
905,4427,2.0,Bradford,England
906,3775,1.0,Acua,Coahuila de Zaragoza
907,2601,2.0,Vitria de Santo Anto,Pernambuco
908,1404,1.0,Balikesir,Balikesir
909,3200,1.0,Nakhon Sawan,Nakhon Sawan
910,3213,2.0,Jurez,Chihuahua
911,1393,1.0,Patras,West Greece
912,1859,1.0,Nezahualcyotl,Mxico
913,1290,2.0,Laredo,Texas
914,3629,1.0,Tama,Ibaragi
915,818,2.0,Changzhou,Jiangsu
916,4052,2.0,Vitria de Santo Anto,Pernambuco
917,3860,2.0,Banjul,Banjul
918,1827,2.0,Vijayawada,Andhra Pradesh
919,2442,2.0,Zhoushan,Zhejiang
920,1884,1.0,Nanyang,Henan
921,3279,2.0,Donostia-San Sebastin,Baskimaa
922,3203,2.0,Apeldoorn,Gelderland
923,4327,2.0,Pavlodar,Pavlodar
924,1158,2.0,Chandrapur,Maharashtra
925,246,1.0,Kamakura,Kanagawa
926,4296,2.0,Tonghae,Kang-won
927,2835,1.0,Fukuyama,Hiroshima
928,3384,1.0,Pudukkottai,Tamil Nadu
929,719,2.0,Ikerre,Ondo & Ekiti
930,3672,2.0,Malm,Skne ln
931,3595,1.0,Jaipur,Rajasthan
932,2421,2.0,Monywa,Sagaing
933,901,2.0,Ourense (Orense),Galicia
934,1054,2.0,Callao,Callao
935,1521,2.0,Moscow,Moscow (City)
936,1314,1.0,Adoni,Andhra Pradesh
937,1278,1.0,Amroha,Uttar Pradesh
938,3630,1.0,Sokoto,Sokoto & Kebbi & Zam
939,4279,2.0,Lhokseumawe,Aceh
940,3737,2.0,Vaduz,Vaduz
941,151,2.0,Mukateve,Taka-Karpatia
942,1441,1.0,Bratislava,Bratislava
943,1264,1.0,Acua,Coahuila de Zaragoza
944,4478,1.0,Saint Louis,Missouri
945,585,1.0,Uijongbu,Kyonggi
946,2202,1.0,Najafabad,Esfahan
947,491,1.0,Springs,Gauteng
948,1395,1.0,Mysore,Karnataka
949,4389,2.0,Kursk,Kursk
950,2194,2.0,Aden,Aden
951,1231,1.0,Ahmadnagar,Maharashtra
952,4140,2.0,Kaliningrad,Kaliningrad
953,647,2.0,Patiala,Punjab
954,4428,1.0,Dhule (Dhulia),Maharashtra
955,548,2.0,Haldia,West Bengali
956,3108,1.0,NDjamna,Chari-Baguirmi
957,1966,1.0,Escobar,Buenos Aires
958,3293,1.0,Weifang,Shandong
959,4535,2.0,Nha Trang,Khanh Hoa
960,1921,1.0,Ambattur,Tamil Nadu
961,657,2.0,Tambaram,Tamil Nadu
962,3363,1.0,Siliguri (Shiliguri),West Bengali
963,1294,2.0,Rizhao,Shandong
964,1954,1.0,Aurora,Illinois
965,119,2.0,Fengshan,Kaohsiung
966,443,2.0,Alvorada,Rio Grande do Sul
967,1520,2.0,Angra dos Reis,Rio de Janeiro
968,2911,2.0,Garland,Texas
969,2,1.0,Cianjur,West Java
970,1914,2.0,Lhokseumawe,Aceh
971,2617,1.0,Patras,West Greece
972,3109,1.0,Kragujevac,Central Serbia
973,2290,1.0,Jos Azueta,Guerrero
974,2029,2.0,Gijn,Asturia
975,407,2.0,Yuncheng,Shanxi
976,3917,2.0,Tabriz,East Azerbaidzan
977,4169,2.0,Salamanca,Guanajuato
978,2913,1.0,Kingstown,St George
979,3560,1.0,Purwakarta,West Java
980,63,1.0,Nezahualcyotl,Mxico
981,2305,2.0,Portoviejo,Manab
982,1573,2.0,Xintai,Shandong
983,4045,1.0,Miyakonojo,Miyazaki
984,390,2.0,Sagamihara,Kanagawa
985,1364,1.0,Yamuna Nagar,Haryana
986,4388,1.0,Springs,Gauteng
987,4171,2.0,Kursk,Kursk
988,2863,2.0,Garden Grove,California
989,3572,2.0,Varanasi (Benares),Uttar Pradesh
990,2080,2.0,Yangor,
991,2798,1.0,Nam Dinh,Nam Ha
992,17,2.0,Hidalgo,Michoacn de Ocampo
993,2075,1.0,Santa F,Santa F
994,4243,1.0,Aparecida de Goinia,Gois
995,3395,1.0,Emeishan,Sichuan
996,4433,2.0,Berhampore (Baharampur),West Bengali
997,1774,1.0,Dhaka,Dhaka
998,1498,2.0,Daxian,Sichuan
999,709,1.0,Atinsk,Krasnojarsk
1000,133,1.0,Tel Aviv-Jaffa,Tel Aviv
1001,1588,2.0,Hunuco,Huanuco
1002,4006,2.0,Alvorada,Rio Grande do Sul
1003,3461,2.0,Jaroslavl,Jaroslavl
1004,3185,2.0,Crdoba,Crdoba
1005,914,2.0,Tieli,Heilongjiang
1006,2523,1.0,Shaoguan,Guangdong
1007,4038,2.0,Jedda,Mekka
1008,118,2.0,Tarsus,Adana
1009,688,1.0,Roanoke,Virginia
1010,4522,2.0,Huaian,Jiangsu
1011,766,2.0,Owo,Ondo & Ekiti
1012,3702,2.0,Cape Coral,Florida
1013,3423,1.0,Usak,Usak
1014,1242,2.0,Southend-on-Sea,England
1015,1930,1.0,Jining,Inner Mongolia
1016,3975,2.0,Tabriz,East Azerbaidzan
1017,3402,1.0,Hohhot,Inner Mongolia
1018,2724,2.0,Livorno,Toscana
1019,842,2.0,Ciomas,West Java
1020,2483,1.0,Saarbrcken,Saarland
1021,2310,2.0,Rockford,Illinois
1022,1618,1.0,Zalantun,Inner Mongolia
1023,632,1.0,Merlo,Buenos Aires
1024,2718,2.0,Balaiha,Moskova
1025,4479,1.0,Fontana,California
1026,2082,1.0,Omdurman,Khartum
1027,3948,1.0,Lengshuijiang,Hunan
1028,917,2.0,Dadu,Sind
1029,2937,1.0,Tanza,Southern Tagalog
1030,14,1.0,Shikarpur,Sind
1031,4117,2.0,Donostia-San Sebastin,Baskimaa
1032,949,1.0,Belm,Par
1033,2164,1.0,Kitwe,Copperbelt
1034,810,2.0,Leshan,Sichuan
1035,1253,1.0,Tama,Ibaragi
1036,2479,1.0,Ktahya,Ktahya
1037,2546,1.0,Kalisz,Wielkopolskie
1038,4432,1.0,Yantai,Shandong
1039,3155,2.0,Pontianak,Kalimantan Barat
1040,2322,2.0,Hoshiarpur,Punjab
1041,2574,2.0,al-Hawiya,Mekka
1042,3470,1.0,Jining,Inner Mongolia
1043,468,1.0,Kirovo-Tepetsk,Kirov
1044,1366,2.0,Taguig,National Capital Reg
1045,2811,2.0,Balaiha,Moskova
1046,3913,2.0,Tabuk,Tabuk
1047,726,2.0,Sanaa,Sanaa
1048,1025,1.0,Maring,Paran
1049,2157,1.0,Ondo,Ondo & Ekiti
1050,3734,1.0,Mannheim,Baden-Wrttemberg
1051,1575,1.0,Po,So Paulo
1052,1639,1.0,Huixquilucan,Mxico
1053,1591,2.0,Isesaki,Gumma
1054,497,1.0,Ktahya,Ktahya
1055,40,1.0,Pemalang,Central Java
1056,3041,2.0,Xiangfan,Hubei
1057,2676,2.0,Monclova,Coahuila de Zaragoza
1058,965,2.0,Klerksdorp,North West
1059,2223,1.0,Skikda,Skikda
1060,2484,1.0,Kragujevac,Central Serbia
1061,2373,1.0,Florencia,Caquet
1062,3379,1.0,Miraj,Maharashtra
1063,2383,2.0,Livorno,Toscana
1064,2345,1.0,Jhansi,Uttar Pradesh
1065,150,2.0,So Leopoldo,Rio Grande do Sul
1066,3057,2.0,Halle/Saale,Anhalt Sachsen
1067,3170,2.0,Phnom Penh,Phnom Penh
1068,469,2.0,Ocumare del Tuy,Miranda
1069,2557,1.0,Yantai,Shandong
1070,522,1.0,Sterling Heights,Michigan
1071,2508,1.0,Ueda,Nagano
1072,2279,2.0,Masqat,Masqat
1073,2551,1.0,Sunnyvale,California
1074,1986,2.0,Crdoba,Crdoba
1075,3682,2.0,Botosani,Botosani
1076,268,2.0,Tabuk,Tabuk
1077,3491,2.0,Stara Zagora,Haskovo
1078,4524,2.0,Omiya,Saitama
1079,4510,2.0,Ciomas,West Java
1080,2393,2.0,Southport,England
1081,4577,1.0,Yamuna Nagar,Haryana
1082,301,1.0,Nantou,Nantou
1083,2909,1.0,Santiago de Compostela,Galicia
1084,431,2.0,Pingxiang,Jiangxi
1085,3988,2.0,Satna,Madhya Pradesh
1086,3784,1.0,Adoni,Andhra Pradesh
1087,3329,2.0,Liepaja,Liepaja
1088,3853,2.0,Halle/Saale,Anhalt Sachsen
1089,4412,2.0,Inegl,Bursa
1090,2189,1.0,Sunnyvale,California
1091,3810,1.0,Kanazawa,Ishikawa
1092,4546,2.0,London,England
1093,1066,1.0,Kumbakonam,Tamil Nadu
1094,2285,2.0,Mit Ghamr,al-Daqahliya
1095,1050,2.0,San Juan Bautista Tuxtepec,Oaxaca
1096,924,1.0,Salinas,California
1097,316,2.0,York,England
1098,1174,1.0,Datong,Shanxi
1099,2052,1.0,Nezahualcyotl,Mxico
1100,3154,1.0,Pachuca de Soto,Hidalgo
1101,1619,1.0,Dongying,Shandong
1102,1708,2.0,Citt del Vaticano,
1103,4185,2.0,Klerksdorp,North West
1104,3449,1.0,Nagareyama,Chiba
1105,2562,2.0,Poos de Caldas,Minas Gerais
1106,2031,1.0,Mwanza,Mwanza
1107,2085,2.0,Matsue,Shimane
1108,1137,1.0,Parbhani,Maharashtra
1109,2453,1.0,Sunnyvale,California
1110,2078,1.0,El Fuerte,Sinaloa
1111,2287,1.0,Gandhinagar,Gujarat
1112,2140,2.0,Klerksdorp,North West
1113,1356,2.0,Monywa,Sagaing
1114,4125,1.0,Oshawa,Ontario
1115,213,2.0,Kamyin,Volgograd
1116,4401,2.0,Ourense (Orense),Galicia
1117,2897,2.0,Yaound,Centre
1118,1691,1.0,Rio Claro,So Paulo
1119,1392,2.0,Pereira,Risaralda
1120,142,1.0,Erlangen,Baijeri
1121,4560,1.0,Qalyub,al-Qalyubiya
1122,1172,1.0,Jalib al-Shuyukh,Hawalli
1123,2765,2.0,Sucre,Chuquisaca
1124,2412,2.0,Lubumbashi,Shaba
1125,1496,2.0,Kursk,Kursk
1126,386,1.0,Acua,Coahuila de Zaragoza
1127,3186,1.0,Ktahya,Ktahya
1128,2654,1.0,Jastrzebie-Zdrj,Slaskie
1129,1763,2.0,Ikerre,Ondo & Ekiti
1130,4271,2.0,Chiayi,Chiayi
1131,143,1.0,Novoterkassk,Rostov-na-Donu
1132,3118,1.0,Lima,Lima
1133,3963,1.0,Omdurman,Khartum
1134,3259,1.0,Zeleznogorsk,Krasnojarsk
1135,3944,1.0,Kitwe,Copperbelt
1136,666,1.0,Sokoto,Sokoto & Kebbi & Zam
1137,3731,1.0,Esfahan,Esfahan
1138,4128,2.0,Sambhal,Uttar Pradesh
1139,3998,1.0,Nantou,Nantou
1140,2632,2.0,Bhilwara,Rajasthan
1141,2450,1.0,Nuuk,Kitaa
1142,1133,1.0,Benin City,Edo & Delta
1143,3134,2.0,Oyo,Oyo & Osun
1144,622,2.0,Halisahar,West Bengali
1145,3307,1.0,Buenaventura,Valle
1146,352,1.0,Kingstown,St George
1147,1632,2.0,Hubli-Dharwad,Karnataka
1148,1281,1.0,Jos Azueta,Guerrero
1149,210,1.0,Novoterkassk,Rostov-na-Donu
1150,2725,2.0,Pontianak,Kalimantan Barat
1151,2732,1.0,Mysore,Karnataka
1152,2048,2.0,Halle/Saale,Anhalt Sachsen
1153,460,1.0,Ivanovo,Ivanovo
1154,1449,2.0,Basel,Basel-Stadt
1155,1632,2.0,Dadu,Sind
1156,4395,2.0,Battambang,Battambang
1157,2795,2.0,Ciomas,West Java
1158,1690,1.0,Otsu,Shiga
1159,987,2.0,Ibirit,Minas Gerais
1160,4209,1.0,Szkesfehrvr,Fejr
1161,3691,2.0,Jedda,Mekka
1162,2855,1.0,Higashiosaka,Osaka
1163,2508,2.0,Moscow,Moscow (City)
1164,4021,2.0,Cuautla,Morelos
1165,4368,1.0,Mwanza,Mwanza
1166,1062,1.0,Touliu,Ynlin
1167,2444,1.0,Jinzhou,Liaoning
1168,4082,1.0,Benin City,Edo & Delta
1169,2685,1.0,Sungai Petani,Kedah
1170,1050,1.0,Novoterkassk,Rostov-na-Donu
1171,2653,2.0,Pathankot,Punjab
1172,3255,2.0,Changzhou,Jiangsu
1173,2715,1.0,London,Ontario
1174,1897,2.0,Aden,Aden
1175,2553,2.0,Tabriz,East Azerbaidzan
1176,816,1.0,Shubra al-Khayma,al-Qalyubiya
1177,3119,1.0,Newcastle,KwaZulu-Natal
1178,2973,1.0,Sanya,Hainan
1179,1061,1.0,Mannheim,Baden-Wrttemberg
1180,706,2.0,Jamalpur,Dhaka
1181,473,1.0,Kolpino,Pietari
1182,2785,1.0,Sasebo,Nagasaki
1183,1556,1.0,Najafabad,Esfahan
1184,1108,2.0,Sumqayit,Sumqayit
1185,246,1.0,Graz,Steiermark
1186,142,2.0,Lapu-Lapu,Central Visayas
1187,2572,2.0,Gulbarga,Karnataka
1188,2221,1.0,Roanoke,Virginia
1189,4134,2.0,Haldia,West Bengali
1190,4504,2.0,Garland,Texas
1191,3774,1.0,Brest,Bretagne
1192,2272,2.0,Atlixco,Puebla
1193,994,1.0,A Corua (La Corua),Galicia
1194,3812,2.0,Imus,Southern Tagalog
1195,1138,2.0,Mit Ghamr,al-Daqahliya
1196,253,1.0,Shimoga,Karnataka
1197,3329,2.0,Battambang,Battambang
1198,2679,2.0,Bhilwara,Rajasthan
1199,2821,1.0,El Fuerte,Sinaloa
1200,2223,1.0,Abu Dhabi,Abu Dhabi
1201,2450,2.0,Tianjin,Tianjin
1202,470,1.0,Hanoi,Hanoi
1203,1097,1.0,Higashiosaka,Osaka
1204,2277,1.0,Dzerzinsk,Nizni Novgorod
1205,750,1.0,Kurgan,Kurgan
1206,1494,1.0,Sterling Heights,Michigan
1207,7,1.0,San Lorenzo,Central
1208,3360,1.0,Lima,Lima
1209,3611,1.0,Cabuyao,Southern Tagalog
1210,3191,1.0,Bislig,Caraga
1211,4482,2.0,Moscow,Moscow (City)
1212,242,1.0,Ashdod,Ha Darom
1213,3973,1.0,Jelets,Lipetsk
1214,600,1.0,Gorontalo,Sulawesi Utara
1215,239,1.0,Cabuyao,Southern Tagalog
1216,3005,1.0,Aurora,Illinois
1217,1621,1.0,Valle de la Pascua,Gurico
1218,2124,1.0,Valparai,Tamil Nadu
1219,2799,1.0,Jinchang,Gansu
1220,1299,1.0,Omdurman,Khartum
1221,1572,2.0,Jurez,Chihuahua
1222,1929,1.0,Ozamis,Northern Mindanao
1223,2290,2.0,Deba Habe,Bauchi & Gombe
1224,654,2.0,Syktyvkar,Komi
1225,4473,1.0,Bag,Rio Grande do Sul
1226,2140,1.0,Bijapur,Karnataka
1227,2324,1.0,Nabereznyje Telny,Tatarstan
1228,3003,1.0,Tiefa,Liaoning
1229,2743,1.0,Izumisano,Osaka
1230,4214,2.0,Zhoushan,Zhejiang
1231,709,2.0,Bhimavaram,Andhra Pradesh
1232,1000,2.0,Hagonoy,Central Luzon
1233,3182,2.0,Malm,Skne ln
1234,3249,2.0,Jedda,Mekka
1235,3534,2.0,Ciudad del Este,Alto Paran
1236,3731,2.0,Tartu,Tartumaa
1237,3841,1.0,Munger (Monghyr),Bihar
1238,4377,1.0,Saint Louis,Missouri
1239,821,1.0,Fukuyama,Hiroshima
1240,2629,1.0,Merlo,Buenos Aires
1241,1026,1.0,Coquimbo,Coquimbo
1242,1314,1.0,Jalib al-Shuyukh,Hawalli
1243,431,1.0,Bratislava,Bratislava
1244,4049,2.0,Tambaram,Tamil Nadu
1245,3878,2.0,So Bernardo do Campo,So Paulo
1246,2120,1.0,Valparai,Tamil Nadu
1247,4360,1.0,Chisinau,Chisinau
1248,3307,1.0,Tongliao,Inner Mongolia
1249,1147,1.0,La Plata,Buenos Aires
1250,3242,1.0,Salala,Zufar
1251,3986,2.0,Plock,Mazowieckie
1252,1433,2.0,Cape Coral,Florida
1253,1437,1.0,Hodeida,Hodeida
1254,1938,1.0,Lengshuijiang,Hunan
1255,4530,2.0,Tafuna,Tutuila
1256,4460,2.0,Monclova,Coahuila de Zaragoza
1257,330,1.0,Tsaotun,Nantou
1258,2447,2.0,Pathankot,Punjab
1259,4495,1.0,Tanza,Southern Tagalog
1260,4144,1.0,Ruse,Ruse
1261,4176,2.0,Bergamo,Lombardia
1262,982,1.0,Kakamigahara,Gifu
1263,2230,1.0,Augusta-Richmond County,Georgia
1264,4246,1.0,Chapra,Bihar
1265,3641,1.0,Dundee,Scotland
1266,108,1.0,Mysore,Karnataka
1267,62,2.0,al-Qadarif,al-Qadarif
1268,379,1.0,Avellaneda,Buenos Aires
1269,3128,2.0,Pune,Maharashtra
1270,361,2.0,Ezeiza,Buenos Aires
1271,2765,1.0,Dzerzinsk,Nizni Novgorod
1272,950,1.0,Sunnyvale,California
1273,1508,2.0,Cavite,Southern Tagalog
1274,76,1.0,Rancagua,OHiggins
1275,4471,1.0,Novoterkassk,Rostov-na-Donu
1276,698,2.0,Luzinia,Gois
1277,2597,2.0,Salzburg,Salzburg
